title,content,url
Carnaval: Vigilância Sanitária fiscaliza blocos do DF,"Durante todos os dias de folia, auditores estarão nas ruas para verificar alimentos e bebidas vendidos

Thaís Cavalcante, da Agência Saúde DF | Edição: Natália Moura

A Secretaria de Saúde (SES-DF), por meio da Vigilância Sanitária, fiscalizará mais de 170 eventos de Carnaval que ocorrerão no Distrito Federal neste mês. A ação visa prevenir riscos à saúde pública e garantir a segurança alimentar de foliões e trabalhadores. Neste sábado (7), os agentes já acompanham o bloco Galo Cego, no Setor Bancário Sul (SBS), a partir das 14h.

No total, seis equipes de auditores de atividades urbanas irão verificar o comércio de alimentos e bebidas. Os agentes também irão vistoriar as estruturas dos postos médicos e das ambulâncias – considerando as rotas de fuga para os serviços de urgência e emergência – e a disponibilidade de banheiros químicos, de acordo com a quantidade de foliões.

Ações de vigilância

O trabalho de fiscalização voltado ao Carnaval começou antes das festividades, com o licenciamento dos blocos. Todos os eventos cadastrados, segundo a diretora de Vigilância Sanitária (Divisa), Márcia Olivé, precisam observar os critérios sanitários e procedimentos técnico-operacionais, conforme a Portaria nº 88, de 8 de março de 2024. “Durante todos os dias de folia, de 13 a 17, vamos estar presente com equipes nas ruas, 24 horas”, informa a gestora.

No âmbito das ações voltadas à promoção da saúde, a Vigilância Sanitária já está coletando e analisando amostras de bebidas e alimentos em estabelecimentos comerciais. A ação integra o monitoramento contínuo da diretoria junto ao Laboratório Central de Saúde Pública (Lacen-DF).

Na próxima quarta-feira (12), a Vigilância Sanitária, em parceria com a Secretaria Executiva das Cidades (Secid-DF), fará um treinamento para vendedores ambulantes sobre boas práticas de manipulação alimentar. “Também daremos informações acerca do que pode ou não ser comercializado”, ressalta a diretora.

Produtos irregulares

As estratégias de vigilância buscam, principalmente, coibir a venda de produtos irregulares como cigarros eletrônicos e bebidas alcoólicas falsificadas, adulteradas e sem procedência. Produtos sem origem legal comprovada serão apreendidos.

Olivé lembra que a adulteração de bebidas com metanol ainda representa risco para a saúde. ""Desconfie sempre e evite ingerir bebidas sem rótulo ou lacre de segurança"", aconselha.",https://saude.df.gov.br/w/carnaval-vigil%C3%A2ncia-sanit%C3%A1ria-fiscaliza-blocos-do-df
Ceilândia recebe ação de saúde para pessoas em situação de vulnerabilidade social,"Destaque da ação foi o uso do ônibus do Consultório na Rua

Humberto Leite, da Agência Saúde DF | Edição: Fabyanne Nabofarzan

Centro de Ceilândia, vizinho ao restaurante comunitário, junto à avenida Hélio Prates e próximo à icônica caixa d'água. Foi este o cenário onde a Secretaria de Saúde do Distrito Federal (SES-DF) realizou, nesta quinta-feira (5), uma ação para levar atendimento a pessoas em situação de rua. O destaque foi o uso de um ônibus pela equipe do Consultório na Rua.

Elismar Mesquita, 47, foi um dos beneficiados. Ele esteve no centro de Ceilândia para verificar a situação de um benefício social e se deparou com a ação da SES-DF. ""Eu vi o ônibus, perguntei por informações e viram que faltavam umas vacinas. Fui muito bem tratado"", conta.

Após o acolhimento, ele passou por consulta médica e odontológica, aferiu peso e pressão, fez testes de infecções sexualmente transmissíveis (IST) e tomou vacinas contra febre amarela; difteria e tétano (dT); e sarampo, caxumba e rubéola (Tríplice Viral). ""Marcaram um retorno para mim, para que eu possa fazer um acompanhamento"", acrescentou.

Ônibus para ampliar atendimentos

A enfermeira Ingridy Rodrigues explica que o Consultório na Rua oferece, de maneira itinerante, uma série de serviços da Atenção Primária à Saúde para populações em situação de rua. ""Fazemos o possível para que, nesse atendimento na rua, a gente possa ter o máximo de resolutividade"", explica. Por esse motivo, ela elogia a chegada do novo veículo: ""Esse ônibus melhora a nossa capacidade de atendimento. Conseguimos ofertar o serviço com mais privacidade e dignidade"", explica.

Além disso, houve ampliação dos serviços. Agora, a equipe do Consultório na Rua conta, para as atividades itinerantes através do ônibus, com dois consultórios, banheiro, câmara fria para vacinas, maca ginecológica, área para acolhimento e espaço para guardar equipamentos necessários. Antes, a equipe contava apenas com um veículo tipo van adaptada e levava poucos itens. Outro destaque é o acesso à internet, o que permite a consulta de prontuários. Também é possível fazer procedimentos rápidos, como troca de curativos, por exemplo.

Mais espaço também permite equipes ampliadas. Na ação desta semana, em Ceilândia, participaram oito servidores: um assistente social, um médico, um cirurgião-dentista, uma enfermeira, dois técnicos de enfermagem, agente comunitário de saúde e um motorista.

Adaptação

O ônibus foi doado pelo Tribunal de Justiça do Distrito Federal e Território (TJDFT). ""Fizemos a adaptação do veículo para que o atendimento possa chegar a diversas áreas"", explica o subsecretário de Infraestrutura da SES-DF, Leonídio Pinto Neto.

A pasta já utiliza veículos menores, do tamanho de vans, para assistência volante, como o ""Carro da Vacina"". Essa foi a segunda utilização do ônibus para uma ação do tipo. Agora, a expectativa é promover outras atividades com maior número de atendimentos.

Confira as fotos:",https://saude.df.gov.br/w/ceil%C3%A2ndia-recebe-a%C3%A7%C3%A3o-de-sa%C3%BAde-para-pessoas-em-situa%C3%A7%C3%A3o-de-vulnerabilidade-social
DF reforça estratégias para proteção de bebês prematuros,"DF reforça estratégias para proteção de bebês prematuros

IgesDF

Com o início da aplicação do Nirsevimabe no Distrito Federal, medicamento que protege bebês contra infecções graves causadas pelo Vírus Sincicial Respiratório (VSR), profissionais de saúde participaram de uma capacitação no Hospital Regional de Santa Maria (HRSM). O curso, promovido pela Gerência de Rede de Frio (GRF), da Secretaria de Saúde do Distrito Federal (SES-DF), reuniu equipes das salas de vacinação, dos Núcleos Hospitalares de Epidemiologia (NHEP) e outros profissionais da rede assistencial.

O foco foi orientar profissionais sobre a aplicação segura do remédio, além de fortalecer as estratégias de prevenção de infecções respiratórias graves em recém-nascidos. O VSR é o principal responsável por casos de bronquiolite e pneumonia nos primeiros meses de vida.

Durante a programação, os profissionais aprofundaram conhecimentos sobre o impacto clínico da infecção, medidas de prevenção e controle da doença. Também foram abordadas as indicações, o preparo e a administração segura do Nirsevimabe. Além disso, foram contemplados temas como monitoramento de possíveis reações após a aplicação, e a importância do registro correto, monitoramento e qualidades das informações inseridas nos sistemas oficiais.

Segundo a gerente substituta da Rede de Frio, Laís de Morais, o curso foi pensado para oferecer uma formação abrangente. “Nosso objetivo é alinhar conhecimento técnico, segurança na administração do imunobiológico e a importância do registro correto. Esse preparo é essencial para que a estratégia seja aplicada de forma qualificada no Distrito Federal”, ressalta.

Avanço na proteção infantil

Desde o início deste mês, bebês prematuros com idade gestacional inferior a 37 semanas de gestação e crianças com comorbidades, como doenças cardíacas, pulmonares, neurológicas ou imunológicas, passaram a receber o Nirsevimabe. O DF foi pioneiro na aplicação do imunizante, com bebês protegidos desde abril de 2025. A estratégia complementa a vacinação de gestantes, disponível a partir da 28ª semana de gestação, ampliando a proteção desde o nascimento.

Segundo o Ministério da Saúde, 300 mil doses do imunizante já foram distribuídas em todo o país. O VSR é responsável por aproximadamente 75% dos casos de bronquiolite e 40% das pneumonias em crianças menores de dois anos.

Para a Larysse Lima, chefe do Núcleo de Vigilância Epidemiológica Hospitalar (NUEPI) do HRSM, unidade administrada pelo Instituto de Gestão Estratégica de Saúde do Distrito Federal (IgesDF), a capacitação tem impacto direto na assistência prestada. “Somente aqui, nascem mais de mil bebês prematuros por ano. E, esta estratégia, representa um avanço importante na proteção dos nossos bebês”, destaca.

De acordo com a gestora, esse preparo das equipes já se traduz em ações concretas dentro do hospital. Na Unidade de Cuidados Intermediários Neonatais (UCIN), setor de acompanhamento especializado, todos os bebês elegíveis já foram imunizados com o Nirsevimabe, fortalecendo a prevenção da bronquiolite e a segurança do cuidado neonatal no HRSM.

Público-alvo

A aplicação do Nirsevimabe começou na última segunda-feira (2). Bebês nascidos de até 36 semanas e 6 dias de gestação, e crianças com até 24 meses de idade com comorbidades devem ser imunizados.

A aplicação do medicamento é feita antes do pico da sazonalidade das infecções respiratórias, como medida preventiva para reduzir complicações e internações — o que tem impacto direto na ocupação de leitos de UTI neonatal.",https://saude.df.gov.br/w/df-refor%C3%A7a-estrat%C3%A9gias-para-prote%C3%A7%C3%A3o-de-beb%C3%AAs-prematuros
Distrito Federal integra projeto-piloto de migração da insulina no SUS,"Capacitação prepara profissionais da rede pública para utilização de canetas aplicadoras, fluxos de recebimento e troca pelo paciente, além de orientações sobre manejo clínico e armazenamento do medicamento

Karinne Vaina, da Agência Saúde DF | Edição: Fabyanne Nabofarzan

Qualificar o cuidado às pessoas com diabetes é o foco do projeto-piloto de migração da insulina NPH para Glargina no âmbito da Atenção Primária (APS) do Sistema Único de Saúde (SUS), iniciativa da qual o Distrito Federal faz parte como um dos estados selecionados. Coordenada pelo Ministério da Saúde (MS), a ação avalia aspectos assistenciais, logísticos e operacionais da estratégia, com impacto direto na organização do atendimento na rede pública.

Nesta fase inicial, profissionais da Secretaria de Saúde do DF (SES-DF) participaram, na última semana (6), de capacitação realizada no auditório da Fundação de Ensino e Pesquisa em Ciências da Saúde (Fepecs). O treinamento reuniu equipes da APS e abordou o uso correto das canetas aplicadoras de insulina glargina, os fluxos de recebimento e troca pelo paciente, além de orientações sobre manejo clínico e armazenamento do medicamento. O projeto-piloto também abrange os estados do Amapá, Paraíba e Paraná.

“Essa capacitação reforça o alinhamento da Secretaria de Saúde com o Ministério da Saúde e a preocupação em qualificar a assistência. A insulina glargina facilita o uso no dia a dia, o que pode contribuir para maior adesão ao tratamento”, afirma o diretor da Estratégia Saúde da Família do DF, Ricardo Ramos.

Estratégia

A iniciativa do Ministério da Saúde responde ao cenário de escassez global das insulinas humanas NPH (protamina neutra de Hagedorn) registrado desde 2023 e amplia as alternativas terapêuticas disponíveis no SUS, assegurando a continuidade do cuidado às pessoas com diabetes.

Já utilizada no Componente Especializado da Assistência Farmacêutica, conhecido como Farmácia de Alto Custo, para pacientes com diabetes tipo 1, a insulina glargina passa a ser avaliada também para o tratamento do diabetes tipo 2. O projeto prevê ainda a ampliação do uso do medicamento na APS, com acompanhamento por sistema de farmacovigilância e capacitação contínua das equipes.

“É uma iniciativa que amplia o acesso a uma tecnologia segura e eficaz, com menor incidência de efeitos adversos, contribuindo para melhorar a qualidade de vida dos usuários atendidos pelo SUS”, ressalta a coordenadora-geral de Atenção às Condições Crônicas na Atenção Primária do Ministério da Saúde, Danielle Moreira.

Público-alvo

O público inicial inclui crianças e adolescentes de 2 a 17 anos com diabetes tipo 1 e pessoas com 80 anos ou mais, com diabetes tipo 1 ou tipo 2, incluindo pacientes já em uso de NPH e novos usuários. A migração ocorrerá de forma gradativa, sem substituição total da insulina NPH, permitindo que a rede organize fluxos e avalie a adesão em condições reais.

A principal diferença entre as duas insulinas está no tempo de ação. A NPH possui ação intermediária, entre 12 e 18 horas, exigindo mais de uma aplicação diária. Já a glargina apresenta ação prolongada, de até 24 horas, geralmente com aplicação única diária, proporcionando maior estabilidade glicêmica e menor risco de hipoglicemia, condição caracterizada pela baixa concentração de glicose (açúcar) no sangue.

O projeto conta com o apoio do Conselho Nacional de Secretários de Saúde (Conass), do Conselho Nacional de Secretarias Municipais de Saúde (Conasems) e da Sociedade Brasileira de Diabetes (SBD).",https://saude.df.gov.br/w/distrito-federal-integra-projeto-piloto-de-migra%C3%A7%C3%A3o-da-insulina-no-sus
Envelhecimento ativo: UBSs do DF ofertam cuidado integral,"Unidades Básicas de Saúde realizam circuitos multissensoriais que fortalecem a autonomia de idosos e reduzem risco de quedas no dia a dia

Karinne Viana, da Agência Saúde DF | Edição: Fabyanne Nabofarzan

Manter a segurança ao caminhar, subir um degrau ou se levantar da cadeira faz parte dos desafios do envelhecimento. Pequenos desequilíbrios podem gerar acidentes dentro de casa ou na rua, comprometendo a autonomia e a qualidade de vida dos idosos. Em 2025, o Serviço de Atendimento Móvel de Urgência do Distrito Federal (Samu DF) registrou cerca de 17 mil atendimentos relacionados a quedas por escorregão, tropeção ou passos em falso por idosos, um aumento de 10,7% em relação a 2024.

Para reduzir esse cenário, as Unidades Básicas de Saúde (UBSs) promovem Circuitos Multissensoriais de Prevenção de Quedas, com metodologias próprias que estimulam força, cognição e equilíbrio de pessoas idosas. Na UBS 1 do Areal, por exemplo, o circuito acontece toda terça-feira, às 8h, com a participação de 20 idosos, em média. A atividade inclui práticas corporais funcionais, estímulos de atenção e memória. Além disso, os participantes têm acesso a um canal no YouTube, criado pelos próprios profissionais, para que os participantes mantenham a rotina ativa em casa.

“O circuito desenvolvido em nossa unidade foi pensado para cuidar da pessoa idosa de forma ampla, considerando aspectos físicos, emocionais, cognitivos, funcionais e sociais. Essa abordagem nos permite planejar atividades mais adequadas à realidade e às necessidades do grupo”, explica a fisioterapeuta e coordenadora da atividade no local, Núbia Passos.

Atendimento integral

Além dos exercícios, o grupo trabalha educação em saúde. A farmacêutica Tatiana Borges orienta sobre o uso racional de medicamentos e alerta para os riscos de remédios sem prescrição médica que podem interferir no equilíbrio. “Muitos idosos utilizam medicações por indicação informal, como ansiolíticos, sem acompanhamento adequado, o que pode potencializar tonturas, desequilíbrio e risco de fraturas. Por isso, reforçamos sempre o uso correto e seguro”, afirma.

A alimentação também faz parte do cuidado. A cada encontro, a nutricionista Jesuana Lemos realiza um momento de educação nutricional. “Com o tempo, é comum que os idosos reduzam o consumo de alimentos nutritivos. Por isso, procuramos constantemente desencorajar o consumo de alimentos ultraprocessados com receitas e dicas práticas de alimentação saudável adequada à faixa etária dos participantes”, ressalta.

Há três anos no grupo, a aposentada Magali Soares, 86, percebe mudanças na disposição e na segurança para se movimentar. “Aqui a gente se exercita, convive com pessoas da mesma idade e se sente mais confiante para o dia a dia”, relata.

O grupo é destinado a idosos que têm a UBS 1 do Areal como referência, após avaliação da equipe multiprofissional ( e-Multi) da unidade. Interessados de outras regiões devem procurar a UBS de referência do seu território para conhecer os grupos disponíveis e as formas de participação.

Osteoporose

Idosos com diagnóstico de osteoporose têm maior probabilidade de sofrer quedas. A doença óssea é a principal causa de fraturas após os 50 anos e tende a crescer com o envelhecimento da população. A Fundação Internacional de Osteoporose (IOF, na sigla em inglês) estima que uma em cada três mulheres e um em cada cinco homens acima dessa idade sofrerão fraturas relacionadas à condição.

“É uma doença silenciosa que não causa dor até que ocorra uma fratura, podendo atingir quadril, coluna e costelas, o que reforça a importância do diagnóstico precoce”, alerta o reumatologista e Referência Técnica Distrital da SES-DF, Rodrigo Aires.

O especialista ressalta que o tratamento envolve medicamentos, suplementação alimentar, exercícios físicos e controle de fatores de risco. “Essas medidas reduzem o risco de fraturas, evitam complicações graves, preservam a autonomia e melhoram a qualidade de vida, desde que haja adesão e mudança de hábitos”, diz.

Em 2024, a rede pública do DF realizou cerca de 27 mil atendimentos em reumatologia. Em casos de suspeita ou diagnóstico de osteoporose, o primeiro atendimento deve ser realizado na UBS, que avalia o paciente e, se necessário, o encaminha para acompanhamento especializado.

O acesso aos medicamentos ocorre pelo Componente Especializado da Assistência Farmacêutica, pelo Centro Especializado em Saúde da Mulher ou pela farmácia ambulatorial do Hospital de Base, conforme o perfil clínico.",https://saude.df.gov.br/w/envelhecimento-ativo-ubss-do-df-ofertam-cuidado-integral
Mais de 30% dos adultos no DF sofrem com insônia,"Levantamento também mostra que 20% têm duração curta de sono

Yuri Freitas, da Agência Saúde DF | Edição: Natalia Moura

De acordo com o mais recente perfil epidemiológico sobre o hábito de vida do brasiliense, divulgado neste ano pela Secretaria de Saúde (SES-DF), a frequência de adultos (pessoas acima de 18 anos) no Distrito Federal que reclamam de insônia é de 31,1%. O documento registra, ainda, que 20% dizem sofrer com uma duração de sono noturno curta, dormindo menos de 6 horas à noite.

Os dados foram levantados pelo Sistema de Vigilância de Fatores de Risco e Proteção para Doenças Crônicas por Inquérito Telefônico (Vigitel), do Ministério da Saúde, com informações relativas aos anos de 2006 a 2024. Os indicadores relacionados à duração e à qualidade do sono passaram a ser monitorados no Vigitel a partir de 2024.

O informativo traz outras estimativas sobre a incidência e a distribuição sociodemográfica – nas capitais dos 26 estados brasileiros e no DF – dos principais fatores de risco para o desenvolvimento de diversas doenças crônicas não transmissíveis (DCNT), como hipertensão, diabetes mellitus e depressão.

Importância do sono

Profissional do Ambulatório do Sono do Hospital Regional da Asa Norte (Hran), a pneumologista e médica do sono Géssica Andrade alerta que o sono noturno é o momento em que o corpo “se conserta”, e que o resultado de noites mal dormidas vão muito além do simples cansaço. “No dia a dia, a primeira a sentir é a cabeça: dificuldade de concentração, lapsos de memória, raciocínio mais lento, irritação fácil e sensação de estar sempre no limite. Com o tempo, isso vai pesando também no emocional, aumentando a ansiedade, o estresse e até os sintomas depressivos"", detalha a médica.

A especialista reforça que noites mal dormidas podem gerar efeitos ainda mais profundos e duradouros no corpo. “Dormir pouco desorganiza hormônios importantes, aumenta a fome, facilita o ganho de peso e atrapalha o controle do açúcar no sangue, assim como a pressão arterial. A imunidade cai, a pessoa adoece com mais facilidade e sente mais dores no corpo. Não à toa, quem dorme mal vive mais cansado, mais inflamado e com menos disposição para a vida"", alerta.

“O corpo gosta de previsibilidade”

Para conseguir noites melhores de sono, muitas vezes a rotina vale mais do que tomar remédios. O corpo, segundo Andrade, gosta de previsibilidade. Nesse sentido, pequenas mudanças podem trazer grandes benefícios: adormecer e acordar por volta do mesmo horário todos os dias e diminuir o uso do celular à noite, bem como evitar o consumo de café, energéticos ou álcool perto da hora de dormir.

“Criar um momento de desaceleração antes de deitar-se – um banho mais morno, uma leitura leve, luz mais baixa – manda um recado claro para o cérebro de que o dia acabou”, exemplifica Andrade.

O ambiente em que a pessoa se deita é igualmente importante para a qualidade do sono – estar em quarto escuro, silencioso e confortável é fundamental, lembra a especialista. “Atividade física regular ajuda o sono, desde que não seja muito tarde. Além disso, dormir não deveria ser uma batalha: deitar já preocupado se vai conseguir dormir costuma atrapalhar ainda mais.""

Andrade adverte que se, mesmo após adotar medidas de higiene do sono, a pessoa continuar com os sintomas de antes, então é necessário procurar ajuda. A porta de entrada preferencial para os serviços da SES-DF são as Unidades Básicas de Saúde (UBS) – confira aqui qual a sua UBS de referência. Nelas, o paciente será inicialmente atendido pela equipe de Estratégia e Saúde da Família (ESF). A depender da complexidade do quadro, poderá ser encaminhado ao atendimento especializado, como o Ambulatório do Sono, no Hran. “Dormir bem muda o dia. E, com o tempo, muda a saúde inteira”, assegura a especialista.",https://saude.df.gov.br/w/mais-de-30-dos-adultos-no-df-sofrem-com-ins%C3%B4nia
Neste sábado (7) tem vacinação no DF,"Pessoas de todas as faixas etárias poderão ser atendidas, conforme calendário de rotina

Humberto Leite, da Agência Saúde DF | Edição: Natália Moura

A população do Distrito Federal terá mais de 50 opções de locais para vacinar-se neste sábado (7), espalhados por 21 Regiões Administrativas. A iniciativa permite ampliar a proteção contra doenças como febre amarela, sarampo, tétano, difteria, covid-19 e dengue.

O destaque é o Carro da Vacina, que vai percorrer ruas do Incra 8, em Brazlândia. Outra opção itinerante será o supermercado Atacadão Dia a Dia, localizado na BR-070, em Ceilândia. As demais localizações estão nas Unidades Básicas de Saúde. No site da Secretaria de Saúde (SES-DF), é possível conferir a lista dos pontos disponíveis, com horários de atendimento e endereços.

A orientação é levar documento de identidade com foto e, se possível, a caderneta de imunização. As equipes da SES-DF estão preparadas para avaliar a situação vacinal de cada pessoa e, se necessário, realizar a aplicação das doses faltantes, conforme a faixa etária.

Não haverá imunização no domingo (8). Na segunda-feira (9), mais de cem salas de vacina voltam a reabrir, a partir das 7 horas.",https://saude.df.gov.br/w/neste-s%C3%A1bado-7-tem-vacina%C3%A7%C3%A3o-no-df
Secretaria de Saúde lança iniciativa com cenários prospectivos de governança,"Projeto integra ações de planejamento estratégico e busca melhoria dos serviços a longo prazo

Agência Saúde DF

A Secretaria de Saúde do Distrito Federal (SES-DF) lançou, nesta semana (4), o projeto ""SES 2060: Cuidando de você"". A iniciativa estabelece uma visão estratégica de futuro para a saúde pública da capital. O objetivo é formular processos voltados à gestão da atenção integral à saúde e do trabalho, à modernização tecnológica e informacional e ao desenvolvimento de recursos e infraestruturas sustentáveis.

A secretária executiva substituta de Atenção Integral à Saúde (Sais), da SES-DF, Raquel Mesquita, pontua que o maior desafio é superar o imediatismo. ""A projeção para os próximos 30 anos é um passo indispensável para o futuro da saúde pública do DF"", diz.

No campo da gestão, o secretário-adjunto de Governança da SES-DF, Ricardo Baitello, destaca que o grande diferencial do projeto é aliar a governança a uma visão inspiradora que impulsione a ação estratégica da pasta no cenário global.

O ""SES 2060: Cuidando de você"" contou com o apoio do Comitê Interno de Governança (CIG), órgão máximo de decisões dentro da pasta. “Na área de governança, nos preocupamos com a questão do controle e da conformidade, mas também com as estratégias. Pensar em um planejamento a longo prazo é um ponto fundamental para o bom andamento da saúde no DF"", avalia a assessora especial da Secretaria-Adjunta de Governança em Saúde (Sagov), Graciela Cardoso.

O objetivo maior do projeto, segundo Cardoso, é auxiliar os gestores a pensar de forma mais longínqua. ""Para isso, foi preciso buscar um olhar que considerasse um modelo de atenção e de gestão que priorize os investimentos.""

Projeto conjunto

O projeto ""SES 2060: Cuidando de você"" foi desenvolvido a partir de pesquisas e debates entre uma equipe multidisciplinar. Para a mentora da iniciativa, doutora em Ciência da Informação, Elaine Marcial, apesar de a ação usar um parâmetro de tempo grande, as mudanças devem ocorrer a partir de agora.

“Para alcançarmos o atendimento pleno do cidadão com relação à saúde, a mudança não acontecerá da noite para o dia. Esse é um processo continuado, que deverá passar por diversos governos, por mudanças culturais e de procedimentos. Isso tudo levará tempo, mas as melhorias começam a partir do lançamento"", assegura Marcial.",https://saude.df.gov.br/w/secretaria-de-sa%C3%BAde-lan%C3%A7a-iniciativa-com-cen%C3%A1rios-prospectivos-de-governan%C3%A7a
Tratamento para epilepsia leva qualidade de vida a crianças e adolescentes,"Tratamento para epilepsia leva qualidade de vida a crianças e adolescentes

Hospital da Criança de Brasília

A segunda segunda-feira do mês de fevereiro foi instituída como o Dia Internacional da Epilepsia, data dedicada a aumentar a visibilidade sobre a doença. Caracterizada por uma atividade cerebral anormal, ela leva a descargas elétricas que se tornam questões clínicas.

“A epilepsia é uma predisposição do cérebro em ter crises convulsivas não provocadas por febre, traumas ou infecção. Ela engloba não só as crises convulsivas, mas também os aspectos negativos no campo biológico do paciente, psicológico, social, financeiros da família”, explica a neurologista do Hospital da Criança de Brasília José Alencar (HCB), Maria Olívia Fernandes.

O HCB acompanha crianças e adolescentes com epilepsia, oferecendo atendimento ambulatorial, internação e cirurgias, quando necessário. O tratamento é feito com medicamentos, mas, em vários casos, essa abordagem não é suficiente para reduzir as crises convulsivas.

“Entre as epilepsias, 30% dos pacientes, tanto adultos quanto crianças, são farmacorresistentes. Então, você tem que ter um serviço especializado para esse paciente”, afirma a neurologista do HCB, Renata Brasileiro. Para esses casos, o hospital conta com outras condutas, como a dieta cetogênica (que visa mudar a fonte de energia para o cérebro) e, quando indicada, a abordagem cirúrgica.

João Pedro Gonçalves, 12 anos, é uma das crianças que fazem tratamento para epilepsia no HCB. O menino teve a primeira crise aos 2 anos de idade, mas o diagnóstico veio quase três anos depois. “A gente só chegou aqui depois de um trauma que ele sofreu muito grave, um traumatismo craniano. Do Hospital de Base, a gente foi encaminhado para cá; ele já estava perto de completar 5 anos”, relata Julle Gonçalves, mãe do menino.

Em sete anos de tratamento, João Pedro chegou a passar por algumas internações, mas chegou a um momento de mais entendimento da doença. “Hoje, a gente consegue ter um controle melhor, mas nas primeiras crises, a gente ficava muito assustado e sempre vinha para cá”, lembra Julle.

Seguindo as orientações da equipe do HCB, João Pedro reduziu a frequência das crises e conseguiu alcançar mais qualidade de vida, praticando atividade física, mantendo boa alimentação e boa rotina de sono. Ele mesmo é responsável por lembrar o horário das duas medicações que toma diariamente. “Um é muito doce e o outro é muito amargo, mas eu fui me acostumando com o tempo”, conta o menino.

Diferentes tipos de crise

Para chegar ao diagnóstico de epilepsia, a equipe verifica se a criança apresenta ao menos duas crises convulsivas não provocadas em um intervalo de mais de 24 horas. “É importante falar que a convulsão tônica generalizada, que é a que o leigo consegue identificar, não é a mais frequente na população pediátrica”, alerta a neurologista Maria Olívia Fernandes. Segundo a médica, as crianças geralmente apresentam crises focais, a depender da área do cérebro em que as descargas elétricas acontecem: “Os pacientes podem ter parada comportamental, movimentos ritmados, tremor em um braço; às vezes, a criança só faz um desvio de face, crise de enrijecimento.”

De acordo com Fernandes, alguns comportamentos da criança podem ser indícios de que é hora de buscar apoio médico. “Movimentos diferentes do braço ou da perna; quando a criança apresenta comportamento de ficar parada várias vezes ao dia; a própria convulsão clássica”, lista a médica.

Além do tratamento, o Hospital da Criança de Brasília realiza exames para chegar ao diagnóstico da epilepsia. A equipe se baseia no histórico clínico do paciente, em ressonância magnética e no eletroencefalograma, que verifica a atividade cerebral entre uma crise e outra.",https://saude.df.gov.br/w/tratamento-para-epilepsia-leva-qualidade-de-vida-a-crian%C3%A7as-e-adolescentes
UBS 5 de Taguatinga atende mais de 50 pacientes em pequenos procedimentos cirúrgicos e odontológicos,"Mutirão deste sábado (7) reuniu quase 30 profissionais para ampla oferta de serviços de saúde com o intuito de atender a demanda local

Gabriel Silveira, da Agência Saúde DF | Edição: Willian Cavalcanti

Neste sábado (7), mais de 50 pacientes foram atendidos na Unidade Básica de Saúde (UBS) 5 de Taguatinga em um mutirão de pequenos procedimentos cirúrgicos e de atendimento odontológico. A ampla oferta incluiu desde a retirada de lesões de pele comuns, como verrugas e cistos sebáceos, até a profilaxia para prevenção de doenças periodontais.

Mais de 20 profissionais - entre médicos, enfermeiros, técnicos em enfermagem, agentes comunitário de saúde, farmacêuticos, odontólogos e técnicos em saúde bucal - aliaram-se a quase uma dezena de residentes de Medicina de Família e Comunidade (MFC). A proposta tinha como intuito atender a demanda da população local.

“São procedimentos que seriam encaminhados à Atenção Secundária. Porém, aqui mesmo na UBS, a gente consegue ensinar os residentes e oferecer o atendimento à população”, explica a MFC e preceptora do programa de residência, Hiromi Trevisan.

Implante contraceptivo

Entre a lista de procedimentos, uma novidade: o implante subdérmico contraceptivo liberador de etonogestrel, conhecido como Implanon. O método contraceptivo foi incorporado recentemente ao Sistema Único de Saúde (SUS). A UBS 5 de Taguatinga passou a ofertá-lo nesta semana. Neste sábado, para o mutirão, dez pacientes foram agendadas.

Yasmin Cecília Apolinário, 19, foi uma das primeiras atendidas. A decisão por esta forma de contraceptivo deu-se, junto à avaliação profissional, como alternativa para o alívio das dores de cólica. ""Eles aplicam uma anestesia no local. Não dói nada”, conta a estudante. “Acho que vai me fazer muito bem"", acredita.

O novo método é considerado vantajoso em relação aos já existentes por sua longa duração, podendo atuar no organismo por até três anos. Além disso, é considerado altamente eficaz no planejamento reprodutivo por não depender do uso diário ou contínuo, como ocorre com os anticoncepcionais orais ou injetáveis.",https://saude.df.gov.br/w/ubs-5-de-taguatinga-atende-mais-de-50-pacientes-em-pequenos-procedimentos-cir%C3%BArgicos-e-odontol%C3%B3gicos
